id,CustomerNumber,item_id,description,quantity_used,delivery_frequency,delivery_day,billing_type,billing_frequency,customer_price,unit_price,billing_percentage,auto_soil_count,last_delivery_date
1828,268784,94066690,Blanket-Thermal-Wht,5,Weekly,2,,Monthly,,,,,
1829,245341,94650000,Towel-Surgical      ,50,Weekly,2,,Monthly,,,,,
1830,251567,94650000,Towel-Surgical      ,50,Weekly,2,,Monthly,,,,,
1831,262225,94650000,Towel-Surgical      ,50,Weekly,2,,Monthly,,,,,
1832,245341,94740000,Sheet-Draw - Hosp,20,Weekly,2,,Monthly,,,,,
1833,245341,94790000,Sheet-Semi Fit Top,25,Weekly,2,,Monthly,,,,,
1834,262225,94790000,Sheet-Semi Fit Top,25,Weekly,2,,Monthly,,,,,
1835,245341,94910000,Pad-Incont-Hospital,20,Weekly,2,,Monthly,,,,,
1836,245341,95120000,GOWN-IV-PRINT,20,Weekly,2,,Monthly,,,,,
1837,262225,95120000,GOWN-IV-PRINT,30,Weekly,2,,Monthly,,,,,
1838,223507,95150000,Gown-Patient-Print,10,Weekly,2,,Monthly,,,,,
1839,251567,95150000,Gown-Patient-Print,60,Weekly,2,,Monthly,,,,,
1840,268784,95150000,Gown-Patient-Print,10,Weekly,2,,Monthly,,,,,
1841,290869,95150000,Gown-Patient-Print,10,Weekly,2,,Monthly,,,,,
1842,287563,1500000,APRON-BIB-SPUN-WHITE,10,Weekly,3,,Monthly,,,,,
1843,170751,1640000,APRON-BIB-POLY-BLACK,50,Weekly,3,,Monthly,,,,,
1844,262746,1640000,APRON-BIB-POLY-BLACK,30,Weekly,3,,Monthly,,,,,
1845,264538,1640000,APRON-BIB-POLY-BLACK,20,Weekly,3,,Monthly,,,,,
1846,266275,1640000,APRON-BIB-POLY-BLACK,40,Weekly,3,,Monthly,,,,,
1847,278132,1640000,APRON-BIB-POLY-BLACK,10,Weekly,3,,Monthly,,,,,
1848,287563,1640000,APRON-BIB-POLY-BLACK,40,Weekly,3,,Monthly,,,,,
1849,311996,1640000,APRON-BIB-POLY-BLACK,20,Weekly,3,,Monthly,,,,,
1850,315916,1640000,APRON-BIB-POLY-BLACK,20,Weekly,3,,Monthly,,,,,
1851,261874,1900000,APRON-BIB-POLY-RED,240,Weekly,3,,Monthly,,,,,
1852,262746,1900000,APRON-BIB-POLY-RED,15,Weekly,3,,Monthly,,,,,
1853,170751,11100000,GRILL-PAD,10,Weekly,3,,Monthly,,,,,
1854,262746,11100000,GRILL-PAD,17,Weekly,3,,Monthly,,,,,
1855,303335,11100000,GRILL-PAD,10,Weekly,3,,Monthly,,,,,
1856,311996,11100000,GRILL-PAD,10,Weekly,3,,Monthly,,,,,
1857,170682,11281619,TOWEL-BARMOP-BLSTR,120,Weekly,3,,Monthly,,,,,
1858,170751,11281619,TOWEL-BARMOP-BLSTR,80,Weekly,3,,Monthly,,,,,
1859,261874,11281619,TOWEL-BARMOP-BLSTR,320,Weekly,3,,Monthly,,,,,
1860,262746,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
1861,264538,11281619,TOWEL-BARMOP-BLSTR,140,Weekly,3,,Monthly,,,,,
1862,266275,11281619,TOWEL-BARMOP-BLSTR,140,Weekly,3,,Monthly,,,,,
1863,278132,11281619,TOWEL-BARMOP-BLSTR,10,Weekly,3,,Monthly,,,,,
1864,285120,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
1865,287563,11281619,TOWEL-BARMOP-BLSTR,250,Weekly,3,,Monthly,,,,,
1866,311996,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
1867,315916,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,3,,Monthly,,,,,
1868,321235,11281619,TOWEL-BARMOP-BLSTR,140,Weekly,3,,Monthly,,,,,
1869,170682,11720000,Towel-Kitchen,100,Weekly,3,,Monthly,,,,,
1870,170751,11720000,Towel-Kitchen,75,Weekly,3,,Monthly,,,,,
1871,262746,11720000,Towel-Kitchen,75,Weekly,3,,Monthly,,,,,
1872,278132,11720000,Towel-Kitchen,450,Weekly,3,,Monthly,,,,,
1873,285120,11720000,Towel-Kitchen,50,Weekly,3,,Monthly,,,,,
1874,289386,11720000,Towel-Kitchen,80,Weekly,3,,Monthly,,,,,
1875,303335,11720000,Towel-Kitchen,50,Weekly,3,,Monthly,,,,,
1876,311996,11720000,Towel-Kitchen,75,Weekly,3,,Monthly,,,,,
1877,315916,11720000,Towel-Kitchen,200,Weekly,3,,Monthly,,,,,
1878,287563,14200006,TWL-MICRO-GRN-15X25,50,Weekly,3,,Monthly,,,,,
1879,278132,31174000,Shirt-Wht-Dc-Grpr-Ss,12,Weekly,3,,Monthly,,,,,
1880,170682,53505212,Cloth-P-White-54x120,10,Weekly,3,,Monthly,,,,,
1881,170751,56102020,NAPKIN-BLK SPUN POLY,1000,Weekly,3,,Monthly,,,,,
1882,264538,56102020,NAPKIN-BLK SPUN POLY,1000,Weekly,3,,Monthly,,,,,
1883,315916,56102020,NAPKIN-BLK SPUN POLY,1000,Weekly,3,,Monthly,,,,,
1884,303335,56105212,Cl-Caravel-Blk-52120,20,Weekly,3,,Monthly,,,,,
1885,315916,56105252,CL-CARAVEL-BLK-52X52,10,Weekly,3,,Monthly,,,,,
1886,315916,56105272,TC-SIG-BLACK 52X72,15,Weekly,3,,Monthly,,,,,
1887,278132,56252020,Napkin-Caravl-Forgrn,1000,Weekly,3,,Monthly,,,,,
1888,303335,56292020,NAPKIN-CARAVEL-GRAY,300,Weekly,3,,Monthly,,,,,
1889,170682,56432020,Napkin-Caravl-Maroon,2500,Weekly,3,,Monthly,,,,,
1890,278132,56905252,CL-WHT-SPUN 52X52,300,Weekly,3,,Monthly,,,,,
1891,311996,56951822,NAP-BISTRO-BLK/STR,1000,Weekly,3,,Monthly,,,,,
1892,170751,70622400,Dust Mop-24 Untreate,1,Weekly,3,,Monthly,,,,,
1893,311996,70623600,Dust Mop-36 Untreate,1,Weekly,3,,Monthly,,,,,
1894,266275,70752400,Wet Mop-Blue-Large  ,20,Weekly,3,,Monthly,,,,,
1895,321235,74000406,Mat-Graphic-4x6,2,Weekly,3,,Monthly,,,,,
1896,311996,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,3,,Monthly,,,,,
1897,311996,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,3,,Monthly,,,,,
1898,266275,76080406,MAT-NY/RB-OX GRY-4X6,6,Weekly,3,,Monthly,,,,,
1899,285120,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,3,,Monthly,,,,,
1900,311996,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,3,,Monthly,,,,,
1901,262746,83300000,F-Matic-Air Frsh Dsp,2,Weekly,3,,Monthly,,,,,
1902,170751,87399023,MOP-WET-TUBE-MF-BL-L,7,Weekly,3,,Monthly,,,,,
1903,264538,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,3,,Monthly,,,,,
1904,285120,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,3,,Monthly,,,,,
1905,311996,87399023,MOP-WET-TUBE-MF-BL-L,5,Weekly,3,,Monthly,,,,,
1906,311996,87399050,CLTH-MF-AP-GRN-16,100,Weekly,3,,Monthly,,,,,
1907,171559,97220000,Shirts           Cog,41,Weekly,3,,Monthly,,,,,
1908,171559,97680000,Blouse           Cog,52,Weekly,3,,Monthly,,,,,
1909,171559,97739900,Apron-In&Out     Cog,40,Weekly,3,,Monthly,,,,,
1910,294790,1500000,APRON-BIB-SPUN-WHITE,20,Weekly,4,,Monthly,,,,,
1911,255920,1640000,APRON-BIB-POLY-BLACK,80,Weekly,4,,Monthly,,,,,
1912,280003,1640000,APRON-BIB-POLY-BLACK,20,Weekly,4,,Monthly,,,,,
1913,300457,1640000,APRON-BIB-POLY-BLACK,40,Weekly,4,,Monthly,,,,,
1914,306462,1640000,APRON-BIB-POLY-BLACK,40,Weekly,4,,Monthly,,,,,
1915,311673,1640000,APRON-BIB-POLY-BLACK,20,Weekly,4,,Monthly,,,,,
1916,315654,1900000,APRON-BIB-POLY-RED,40,Weekly,4,,Monthly,,,,,
1917,294790,11100000,GRILL-PAD,5,Weekly,4,,Monthly,,,,,
1918,306462,11100000,GRILL-PAD,15,Weekly,4,,Monthly,,,,,
1919,311673,11100000,GRILL-PAD,25,Weekly,4,,Monthly,,,,,
1920,315654,11100000,GRILL-PAD,25,Weekly,4,,Monthly,,,,,
1921,255920,11281619,TOWEL-BARMOP-BLSTR,300,Weekly,4,,Monthly,,,,,
1922,280003,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,4,,Monthly,,,,,
1923,292679,11281619,TOWEL-BARMOP-BLSTR,140,Weekly,4,,Monthly,,,,,
1924,295680,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,4,,Monthly,,,,,
1925,300457,11281619,TOWEL-BARMOP-BLSTR,400,Weekly,4,,Monthly,,,,,
1926,301488,11281619,TOWEL-BARMOP-BLSTR,300,Weekly,4,,Monthly,,,,,
1927,306462,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,4,,Monthly,,,,,
1928,311566,11281619,TOWEL-BARMOP-BLSTR,125,Weekly,4,,Monthly,,,,,
1929,311673,11281619,TOWEL-BARMOP-BLSTR,50,Weekly,4,,Monthly,,,,,
1930,315654,11281619,TOWEL-BARMOP-BLSTR,150,Weekly,4,,Monthly,,,,,
1931,317707,11281619,TOWEL-BARMOP-BLSTR,140,Weekly,4,,Monthly,,,,,
1932,322720,11281619,TOWEL-BARMOP-BLSTR,100,Weekly,4,,Monthly,,,,,
1933,300466,11300250,Towel-Bar-Mop-Bagged,200,Weekly,4,,Monthly,,,,,
1934,300467,11300250,Towel-Bar-Mop-Bagged,400,Weekly,4,,Monthly,,,,,
1935,278198,11601837,TOWEL-FACE,80,Weekly,4,,Monthly,,,,,
1936,278200,11601837,TOWEL-FACE,120,Weekly,4,,Monthly,,,,,
1937,297833,11601837,TOWEL-FACE,700,Weekly,4,,Monthly,,,,,
1938,294790,11720000,Towel-Kitchen,50,Weekly,4,,Monthly,,,,,
1939,306462,11720000,Towel-Kitchen,125,Weekly,4,,Monthly,,,,,
1940,292679,14200002,Twl-Micro-Grn-15x16 ,40,Weekly,4,,Monthly,,,,,
1941,278198,40304234,SLIP-P-42X36,40,Weekly,4,,Monthly,,,,,
1942,278200,40304234,SLIP-P-42X36,120,Weekly,4,,Monthly,,,,,
1943,320041,40304234,SLIP-P-42X36,10,Weekly,4,,Monthly,,,,,
1944,278198,40766615,SHEET-SNGL-DC-66X115,40,Weekly,4,,Monthly,,,,,
1945,320041,40766615,SHEET-SNGL-DC-66X115,20,Weekly,4,,Monthly,,,,,
1946,319797,41669525,TWL- BEAUTY STM-BLK,315,Weekly,4,,Monthly,,,,,
1947,311673,56105272,TC-SIG-BLACK 52X72,15,Weekly,4,,Monthly,,,,,
1948,311673,70622400,Dust Mop-24 Untreate,1,Weekly,4,,Monthly,,,,,
1949,280003,70623600,Dust Mop-36 Untreate,2,Weekly,4,,Monthly,,,,,
1950,297833,70623600,Dust Mop-36 Untreate,1,Weekly,4,,Monthly,,,,,
1951,319797,70701800,"MICRO F MOP-18""",2,Weekly,4,,Monthly,,,,,
1952,306462,70742400,WET MOP-LARGE,3,Weekly,4,,Monthly,,,,,
1953,306462,74000406,Mat-Graphic-4x6,1,Weekly,4,,Monthly,,,,,
1954,317707,74000406,Mat-Graphic-4x6,1,Weekly,4,,Monthly,,,,,
1955,278202,76000000,Mat-Custom-Logo     ,2,Weekly,4,,Monthly,,,,,
1956,255920,76080304,MAT-NY/RB-OX GRY-3X4,4,Weekly,4,,Monthly,,,,,
1957,280003,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,4,,Monthly,,,,,
1958,292679,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,4,,Monthly,,,,,
1959,295680,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,4,,Monthly,,,,,
1960,306462,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,4,,Monthly,,,,,
1961,315654,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,4,,Monthly,,,,,
1962,317707,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,4,,Monthly,,,,,
1963,319797,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,4,,Monthly,,,,,
1964,322720,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,4,,Monthly,,,,,
1965,255920,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
1966,295680,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
1967,306462,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
1968,311566,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
1969,311673,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
1970,315654,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,4,,Monthly,,,,,
1971,255920,76080406,MAT-NY/RB-OX GRY-4X6,3,Weekly,4,,Monthly,,,,,
1972,280003,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,4,,Monthly,,,,,
1973,306462,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,4,,Monthly,,,,,
1974,311566,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,4,,Monthly,,,,,
1975,311673,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,4,,Monthly,,,,,
1976,315654,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,4,,Monthly,,,,,
1977,319797,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,4,,Monthly,,,,,
1978,278202,76280406,MAT-OXF GRY-MHL-4X6,6,Weekly,4,,Monthly,,,,,
1979,295680,76280406,MAT-OXF GRY-MHL-4X6,1,Weekly,4,,Monthly,,,,,
1980,298364,87392121,MOP-WET-MF-FL-RD-24I,6,Weekly,4,,Monthly,,,,,
1981,255920,87399023,MOP-WET-TUBE-MF-BL-L,24,Weekly,4,,Monthly,,,,,
1982,280003,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,4,,Monthly,,,,,
1983,295680,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,4,,Monthly,,,,,
1984,311566,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,4,,Monthly,,,,,
1985,311673,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,4,,Monthly,,,,,
1986,317707,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,4,,Monthly,,,,,
1987,295680,97210406,Logo Mat         Cog,1,Weekly,4,,Monthly,,,,,
1988,298364,97220000,Shirts           Cog,47,Weekly,4,,Monthly,,,,,
1989,298364,97680000,Blouse           Cog,44,Weekly,4,,Monthly,,,,,
1990,171091,1640000,APRON-BIB-POLY-BLACK,80,Weekly,1,,Monthly,,,,,
1991,299552,1640000,APRON-BIB-POLY-BLACK,20,Weekly,1,,Monthly,,,,,
1992,272271,2600000,APRON-4WAY-DC-WHITE,25,Weekly,1,,Monthly,,,,,
1993,170449,11281619,TOWEL-BARMOP-BLSTR,80,Weekly,1,,Monthly,,,,,
1994,171091,11281619,TOWEL-BARMOP-BLSTR,360,Weekly,1,,Monthly,,,,,
1995,272271,11281619,TOWEL-BARMOP-BLSTR,200,Weekly,1,,Monthly,,,,,
1996,273693,11281619,TOWEL-BARMOP-BLSTR,80,Weekly,1,,Monthly,,,,,
1997,299552,11281619,TOWEL-BARMOP-BLSTR,30,Weekly,1,,Monthly,,,,,
1998,171091,11720000,Towel-Kitchen,50,Weekly,1,,Monthly,,,,,
1999,272271,11720000,Towel-Kitchen,200,Weekly,1,,Monthly,,,,,
2000,298794,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
2001,272271,14200002,Twl-Micro-Grn-15x16 ,50,Weekly,1,,Monthly,,,,,
2002,273693,40304234,SLIP-P-42X36,26,Weekly,1,,Monthly,,,,,
2003,273693,40789015,SHEET-90-QUEEN-D/C,26,Weekly,1,,Monthly,,,,,
2004,273693,41340000,Towel-Bath-Jumbo,35,Weekly,1,,Monthly,,,,,
2005,273693,41820000,WASH CLOTH,35,Weekly,1,,Monthly,,,,,
2006,272271,52625296,Cloth-P-Ivory-54x96,10,Weekly,1,,Monthly,,,,,
2007,272271,56102020,NAPKIN-BLK SPUN POLY,800,Weekly,1,,Monthly,,,,,
2008,272271,56652020,Napkin-Caravel-Red,150,Weekly,1,,Monthly,,,,,
2009,171093,70623600,Dust Mop-36 Untreate,6,Weekly,1,,Monthly,,,,,
2010,272271,70623600,Dust Mop-36 Untreate,2,Weekly,1,,Monthly,,,,,
2011,171093,70626000,Dust Mop-60 Untreate,3,Weekly,1,,Monthly,,,,,
2012,272271,70742400,WET MOP-LARGE,6,Weekly,1,,Monthly,,,,,
2013,272271,74000304,Mat-Graphic-3x4,7,Weekly,1,,Monthly,,,,,
2014,272271,74000310,Mat-Graphic-3x10    ,1,Weekly,1,,Monthly,,,,,
2015,272271,74000406,Mat-Graphic-4x6,2,Weekly,1,,Monthly,,,,,
2016,272271,76000000,Mat-Custom-Logo     ,1,Weekly,1,,Monthly,,,,,
2017,272271,76070304,MAT-NY/RB-HNYCMB-3X4,6,Weekly,1,,Monthly,,,,,
2018,272271,76070406,MAT-NY/RB-HNYCMB-4X6,2,Weekly,1,,Monthly,,,,,
2019,170449,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
2020,171093,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
2021,299552,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,1,,Monthly,,,,,
2022,315918,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,1,,Monthly,,,,,
2023,170449,76080310,MAT-NY/RB-OX GRY3X10,3,Weekly,1,,Monthly,,,,,
2024,315918,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,1,,Monthly,,,,,
2025,315918,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,1,,Monthly,,,,,
2026,171093,76280310,MAT-OXF GRY-MHL-3X10,5,Weekly,1,,Monthly,,,,,
2027,171093,76280406,MAT-OXF GRY-MHL-4X6,2,Weekly,1,,Monthly,,,,,
2028,170449,87399023,MOP-WET-TUBE-MF-BL-L,1,Weekly,1,,Monthly,,,,,
2029,171093,87399023,MOP-WET-TUBE-MF-BL-L,9,Weekly,1,,Monthly,,,,,
2030,273693,94030000,Hosp-Blkt-Flnhb-Sand,9,Weekly,1,,Monthly,,,,,
2031,306048,97190305,Walkoff Mat-3x5-Cog ,3,Weekly,1,,Monthly,,,,,
2032,306048,97190310,Walkoff Mat-3x10-Cog,13,Weekly,1,,Monthly,,,,,
2033,274954,1640000,APRON-BIB-POLY-BLACK,30,Weekly,4,,Monthly,,,,,
2034,274954,11281619,TOWEL-BARMOP-BLSTR,150,Weekly,4,,Monthly,,,,,
2035,273930,11601837,TOWEL-FACE,120,Weekly,4,,Monthly,,,,,
2036,273930,41282450,TOWEL-BATH-DLX-24X50,220,Weekly,4,,Monthly,,,,,
2037,274952,87399054,CLTH-MF-AP-YELLOW-16,400,Weekly,4,,Monthly,,,,,
2038,273930,94020000,BLANKET-BATH,120,Weekly,4,,Monthly,,,,,
2039,273930,94030000,Hosp-Blkt-Flnhb-Sand,100,Weekly,4,,Monthly,,,,,
2040,273930,94700000,Pillow Case - Hosp,300,Weekly,4,,Monthly,,,,,
2041,273930,94776615,Sheet-Sngle-Hlthcare,120,Weekly,4,,Monthly,,,,,
2042,273930,94778237,Sht-Knit-Contour-Wh,60,Weekly,4,,Monthly,,,,,
2043,273930,94980000,Washcloth-Hospital,1200,Weekly,4,,Monthly,,,,,
2044,273930,95120000,GOWN-IV-PRINT,120,Weekly,4,,Monthly,,,,,
2045,273930,95170000,Plus Gown,10,Weekly,4,,Monthly,,,,,
2046,306489,1640000,APRON-BIB-POLY-BLACK,40,Weekly,1,,Monthly,,,,,
2047,321459,1640000,APRON-BIB-POLY-BLACK,5,Weekly,1,,Monthly,,,,,
2048,170691,1660000,Apron-Bib-Poly-Blue,13,Weekly,1,,Monthly,,,,,
2049,171779,11100000,GRILL-PAD,6,Weekly,1,,Monthly,,,,,
2050,306489,11100000,GRILL-PAD,15,Weekly,1,,Monthly,,,,,
2051,306489,11281619,TOWEL-BARMOP-BLSTR,80,Weekly,1,,Monthly,,,,,
2052,309736,11281619,TOWEL-BARMOP-BLSTR,20,Weekly,1,,Monthly,,,,,
2053,317564,11281619,TOWEL-BARMOP-BLSTR,120,Weekly,1,,Monthly,,,,,
2054,257402,11421836,TOWEL-DISH,10,Weekly,1,,Monthly,,,,,
2055,170857,11601837,TOWEL-FACE,70,Weekly,1,,Monthly,,,,,
2056,257402,11601837,TOWEL-FACE,20,Weekly,1,,Monthly,,,,,
2057,278957,11601837,TOWEL-FACE,40,Weekly,1,,Monthly,,,,,
2058,171122,11641629,TOWEL-GLASS,150,Weekly,1,,Monthly,,,,,
2059,170691,11720000,Towel-Kitchen,200,Weekly,1,,Monthly,,,,,
2060,306489,11720000,Towel-Kitchen,100,Weekly,1,,Monthly,,,,,
2061,171779,11920000,Towel-Steam-Bar,40,Weekly,1,,Monthly,,,,,
2062,214607,12240000,Towel-Shop-Dyed,400,Weekly,1,,Monthly,,,,,
2063,235203,12240000,Towel-Shop-Dyed,75,Weekly,1,,Monthly,,,,,
2064,262271,12240000,Towel-Shop-Dyed,100,Weekly,1,,Monthly,,,,,
2065,265578,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
2066,266971,12240000,Towel-Shop-Dyed,50,Weekly,1,,Monthly,,,,,
2067,275549,12240000,Towel-Shop-Dyed,150,Weekly,1,,Monthly,,,,,
2068,283647,12240000,Towel-Shop-Dyed,100,Weekly,1,,Monthly,,,,,
2069,291133,12240000,Towel-Shop-Dyed,100,Weekly,1,,Monthly,,,,,
2070,295194,12240000,Towel-Shop-Dyed,600,Weekly,1,,Monthly,,,,,
2071,317516,12240000,Towel-Shop-Dyed,350,Weekly,1,,Monthly,,,,,
2072,321459,12240000,Towel-Shop-Dyed,100,Weekly,1,,Monthly,,,,,
2073,171122,12701526,TOWEL-WINDSHIELD,25,Weekly,1,,Monthly,,,,,
2074,257402,40304234,SLIP-P-42X36,15,Weekly,1,,Monthly,,,,,
2075,278957,40304234,SLIP-P-42X36,50,Weekly,1,,Monthly,,,,,
2076,257402,40766615,SHEET-SNGL-DC-66X115,20,Weekly,1,,Monthly,,,,,
2077,278957,40766615,SHEET-SNGL-DC-66X115,90,Weekly,1,,Monthly,,,,,
2078,257402,41082030,BATH MAT-WHITE,10,Weekly,1,,Monthly,,,,,
2079,257402,41340000,Towel-Bath-Jumbo,20,Weekly,1,,Monthly,,,,,
2080,265578,41669525,TWL- BEAUTY STM-BLK,540,Weekly,1,,Monthly,,,,,
2081,257402,41820000,WASH CLOTH,25,Weekly,1,,Monthly,,,,,
2082,222251,70544200,Dust Mop-42         ,10,Weekly,1,,Monthly,,,,,
2083,275549,70544200,Dust Mop-42         ,1,Weekly,1,,Monthly,,,,,
2084,171779,70622400,Dust Mop-24 Untreate,1,Weekly,1,,Monthly,,,,,
2085,295194,70622400,Dust Mop-24 Untreate,1,Weekly,1,,Monthly,,,,,
2086,309736,70622400,Dust Mop-24 Untreate,1,Weekly,1,,Monthly,,,,,
2087,317516,70622400,Dust Mop-24 Untreate,2,Weekly,1,,Monthly,,,,,
2088,317564,70622400,Dust Mop-24 Untreate,1,Weekly,1,,Monthly,,,,,
2089,170691,70623600,Dust Mop-36 Untreate,1,Weekly,1,,Monthly,,,,,
2090,171235,70623600,Dust Mop-36 Untreate,2,Weekly,1,,Monthly,,,,,
2091,171779,70742400,WET MOP-LARGE,1,Weekly,1,,Monthly,,,,,
2092,306489,70742400,WET MOP-LARGE,3,Weekly,1,,Monthly,,,,,
2093,171122,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,1,,Monthly,,,,,
2094,202242,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
2095,257332,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,1,,Monthly,,,,,
2096,257402,76080304,MAT-NY/RB-OX GRY-3X4,2,Weekly,1,,Monthly,,,,,
2097,262271,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
2098,265578,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
2099,275549,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
2100,275550,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
2101,283647,76080304,MAT-NY/RB-OX GRY-3X4,4,Weekly,1,,Monthly,,,,,
2102,295194,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,1,,Monthly,,,,,
2103,306489,76080304,MAT-NY/RB-OX GRY-3X4,3,Weekly,1,,Monthly,,,,,
2104,309736,76080304,MAT-NY/RB-OX GRY-3X4,16,Weekly,1,,Monthly,,,,,
2105,317516,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
2106,317564,76080304,MAT-NY/RB-OX GRY-3X4,1,Weekly,1,,Monthly,,,,,
2107,171122,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
2108,202242,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
2109,214607,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
2110,266971,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
2111,275549,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
2112,275550,76080310,MAT-NY/RB-OX GRY3X10,2,Weekly,1,,Monthly,,,,,
2113,295194,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
2114,306489,76080310,MAT-NY/RB-OX GRY3X10,1,Weekly,1,,Monthly,,,,,
2115,317516,76080310,MAT-NY/RB-OX GRY3X10,3,Weekly,1,,Monthly,,,,,
2116,214607,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,1,,Monthly,,,,,
2117,257332,76080406,MAT-NY/RB-OX GRY-4X6,6,Weekly,1,,Monthly,,,,,
2118,265578,76080406,MAT-NY/RB-OX GRY-4X6,1,Weekly,1,,Monthly,,,,,
2119,295194,76080406,MAT-NY/RB-OX GRY-4X6,2,Weekly,1,,Monthly,,,,,
2120,317516,76080406,MAT-NY/RB-OX GRY-4X6,3,Weekly,1,,Monthly,,,,,
2121,275550,76120304,MAT-COFFEE,2,Weekly,1,,Monthly,,,,,
2122,275549,76140304,MAT-NYL/RUBR-SAFETY,1,Weekly,1,,Monthly,,,,,
2123,291133,76140304,MAT-NYL/RUBR-SAFETY,2,Weekly,1,,Monthly,,,,,
2124,321459,76140304,MAT-NYL/RUBR-SAFETY,1,Weekly,1,,Monthly,,,,,
2125,275549,80101100,TOWEL-ROLL-BLUE-LRG,1,Weekly,1,,Monthly,,,,,
2126,291133,80121100,TOWEL-ROLL-WHITE-LRG,2,Weekly,1,,Monthly,,,,,
2127,291133,85050000,ROLL TOWEL CAB-BLACK,1,Weekly,1,,Monthly,,,,,
2128,170691,87399023,MOP-WET-TUBE-MF-BL-L,5,Weekly,1,,Monthly,,,,,
2129,222251,87399023,MOP-WET-TUBE-MF-BL-L,6,Weekly,1,,Monthly,,,,,
2130,283647,87399023,MOP-WET-TUBE-MF-BL-L,2,Weekly,1,,Monthly,,,,,
